,Date,Weights,Profit,Base Profit,MRCY,IIN,HUBB,AVX,PFIN,LECO,CVR,SPXC,ITT,IEX,GGG,FLS,cash
0,2014-01-06,"[0.07043012 0.07598923 0.10505937 0.11795679 0.12497099 0.
 0.11489411 0.08921684 0.15742028 0.07055026 0.07351202 0.
 0.        ]",0.9999999999907043,0.9999999999917246,0.07598923295591557,0.10505936673136762,0.1179567932764562,0.12497098840677463,0.0,0.11489411155329156,0.08921683933053386,0.15742027530290587,0.07055025688232079,0.07351201791840299,0.0,0.0,0.07043011764203091
1,2014-01-07,"[0.         0.07923595 0.11253303 0.12757632 0.13626719 0.
 0.12391771 0.09402612 0.17709515 0.07319403 0.07615449 0.
 0.        ]",1.0132029205648843,1.010248162596462,0.07923594882454624,0.11253302925862287,0.12757631729234006,0.1362671941857608,0.0,0.12391770992157895,0.0940261234739182,0.17709515486336952,0.0731940329732768,0.07615448920658645,0.0,0.0,0.0
2,2014-01-08,"[0.         0.07863509 0.1121379  0.12778617 0.1366504  0.
 0.1239767  0.09355517 0.1790402  0.07251539 0.07570298 0.
 0.        ]",1.009303327694739,1.0073035400490524,0.07863509241970365,0.11213790479264124,0.12778616996772035,0.1366504037023691,0.0,0.12397669812328885,0.09355516643014494,0.17904019875102678,0.07251538694731702,0.075702978865788,0.0,0.0,0.0
3,2014-01-09,"[0.         0.07867536 0.11232084 0.12760773 0.13651531 0.
 0.12390014 0.09352708 0.17934695 0.0725359  0.07557069 0.
 0.        ]",1.0141891996762404,1.011811782013211,0.07867535521054667,0.112320839997963,0.1276077329786939,0.1365153111428434,0.0,0.12390013840498658,0.09352707745392733,0.17934695119146585,0.07253590446925076,0.07557068915032256,0.0,0.0,0.0
4,2014-01-10,"[0.         0.07870793 0.11243308 0.12750524 0.13647202 0.
 0.12387723 0.09351539 0.17940957 0.07256422 0.07551532 0.
 0.        ]",1.0161415955554571,1.013619319378379,0.07870792748744405,0.11243308234886376,0.12750523598557323,0.13647202131803665,0.0,0.1238772323155543,0.09351538520743521,0.17940957217692025,0.07256421955150642,0.07551532360866618,0.0,0.0,0.0
5,2014-01-13,"[0.         0.0788458  0.11256861 0.12731882 0.13645675 0.
 0.1237225  0.09357657 0.17925773 0.07277693 0.07547629 0.
 0.        ]",1.022660881434633,1.0170105654292456,0.07884580173128045,0.11256861480476829,0.12731881516408305,0.1364567541117202,0.0,0.12372249741171203,0.0935765661579261,0.17925773225527217,0.07277692921697648,0.07547628914626137,0.0,0.0,0.0
6,2014-01-14,"[0.         0.07889867 0.11234254 0.12746958 0.13662575 0.
 0.12371048 0.09352335 0.17895542 0.07292793 0.07554629 0.
 0.        ]",1.027503257240985,1.0180529305611852,0.07889866596529024,0.11234253641157026,0.12746957935501918,0.1366257451510508,0.0,0.12371048163236636,0.093523352908966,0.17895542229131323,0.07292792647873847,0.0755462898056854,0.0,0.0,0.0
7,2014-01-15,"[0.         0.07886135 0.11221943 0.12775398 0.13661759 0.
 0.1238117  0.09346923 0.17887616 0.07277503 0.07561553 0.
 0.        ]",1.014349213231712,1.0076595187739585,0.07886135178514957,0.1122194303721642,0.12775397826797108,0.13661759330666762,0.0,0.12381169898847842,0.09346922545682654,0.17887616405710313,0.07277503225529633,0.0756155255103431,0.0,0.0,0.0
8,2014-01-16,"[0.         0.07894668 0.11247268 0.12738826 0.13652807 0.
 0.12366788 0.09358121 0.17892663 0.07297002 0.07551858 0.
 0.        ]",1.0474645095159965,1.0304949036333768,0.07894668099550352,0.1124726797115785,0.12738825587468158,0.13652807081847612,0.0,0.12366787791994886,0.09358120571680646,0.17892663041201715,0.07297001886261183,0.07551857968837579,0.0,0.0,0.0
9,2014-01-17,"[0.         0.07900019 0.11258466 0.1272492  0.13646973 0.
 0.12361608 0.09363912 0.17892846 0.07302837 0.07548418 0.
 0.        ]",1.054949554718139,1.033814362145375,0.07900018820543749,0.11258466277947264,0.1272492008374567,0.13646972872414362,0.0,0.12361608143320947,0.09363912347565348,0.17892846198183598,0.07302837261165072,0.07548417995113992,0.0,0.0,0.0
10,2014-01-21,"[0.         0.07907285 0.11255267 0.12712764 0.13659215 0.
 0.12353722 0.09362327 0.17875179 0.07327834 0.07546407 0.
 0.        ]",1.0533903832273512,1.032868490050855,0.07907284607387904,0.11255267400057249,0.12712764052311837,0.13659214938433012,0.0,0.12353722477331404,0.09362326872772142,0.178751786623899,0.07327834124444389,0.07546406864872157,0.0,0.0,0.0
11,2014-01-22,"[0.         0.07909228 0.11249809 0.12711636 0.1366608  0.
 0.12351147 0.09361488 0.17865245 0.07337697 0.0754767  0.
 0.        ]",1.0633849513804745,1.0409132176025218,0.07909227850833256,0.11249808544028063,0.12711636387627934,0.13666080019040025,0.0,0.12351147169026491,0.09361487723627443,0.17865245161685503,0.07337697038911331,0.0754767010521996,0.0,0.0,0.0
12,2014-01-23,"[0.         0.07906491 0.11240283 0.12721526 0.13672527 0.
 0.12354068 0.09357711 0.17862188 0.07334364 0.07550843 0.
 0.        ]",1.0690909535087294,1.0434763748709783,0.0790649069687549,0.11240282783681844,0.12721525624472693,0.1367252717564606,0.0,0.12354068460875633,0.09357710880870551,0.1786218788947204,0.07334363587403611,0.07550842900702068,0.0,0.0,0.0
13,2014-01-24,"[0.         0.07904056 0.11260558 0.12698029 0.13663075 0.
 0.12348578 0.09365364 0.1788583  0.07330658 0.07543852 0.
 0.        ]",1.0607809776453159,1.0397595403200268,0.07904055850816703,0.11260558274766641,0.1269802885163325,0.1366307478163229,0.0,0.12348577652341643,0.09365364085794883,0.17885830253787632,0.07330658166461937,0.07543852082765012,0.0,0.0,0.0
14,2014-01-27,"[0.         0.07897077 0.11251237 0.12714973 0.13662806 0.
 0.12357477 0.09360379 0.17892562 0.07315603 0.07547886 0.
 0.        ]",1.0451130202560204,1.0254017356177034,0.07897077169689738,0.11251237483566676,0.12714972912397973,0.13662805712091627,0.0,0.12357477094767572,0.09360378669775295,0.17892561651629554,0.07315602955890291,0.0754788635019127,0.0,0.0,0.0
15,2014-01-28,"[0.         0.07885255 0.11235505 0.12731569 0.13675471 0.
 0.12370209 0.09348231 0.17902519 0.07302075 0.07549165 0.
 0.        ]",1.0285961291768557,1.0112621441870864,0.07885254508508067,0.11235505417220328,0.12731569233624437,0.1367547126216097,0.0,0.12370208625571362,0.09348231480158979,0.1790251885507695,0.07302075135143732,0.07549165482535174,0.0,0.0,0.0
16,2014-01-29,"[0.         0.07871824 0.11196462 0.12763515 0.13697361 0.
 0.12377868 0.09339621 0.17897756 0.07293503 0.07562091 0.
 0.        ]",1.0294163066573525,1.0106547295753627,0.07871824148965889,0.1119646186186533,0.1276351492265025,0.13697360683733398,0.0,0.12377867552419061,0.09339620928969398,0.178977564202658,0.07293502795813889,0.07562090685316983,0.0,0.0,0.0
17,2014-01-30,"[0.         0.07868286 0.11240742 0.12720699 0.13672877 0.
 0.12372675 0.09353972 0.17948253 0.07276164 0.07546332 0.
 0.        ]",1.0334449064924096,1.0147063962510252,0.0786828626111398,0.11240741979351969,0.1272069895025787,0.13672876786303634,0.0,0.12372675106904926,0.09353971870957917,0.17948253183016555,0.07276164293053314,0.0754633156903982,0.0,0.0,0.0
